"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Coord. facteur 7";"Coord. facteur 8";"Coord. facteur 9";"Coord. facteur 10";"Coord. facteur 11";"Coord. facteur 12";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"Corr. facteur 7";"Corr. facteur 8";"Corr. facteur 9";"Corr. facteur 10";"Corr. facteur 11";"Corr. facteur 12";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"COR -facteur 7";"COR -facteur 8";"COR -facteur 9";"COR -facteur 10";"COR -facteur 11";"COR -facteur 12";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"CTR -facteur 7";"CTR -facteur 8";"CTR -facteur 9";"CTR -facteur 10";"CTR -facteur 11";"CTR -facteur 12";"mass";"chi.distance";"inertie"
"skill";1,94898261874108;1,98433051970291;0,676848141511585;1,28004803306602;-1,88968659978946;0,17921572538721;-0,369383912003751;-0,64457679761452;-0,653310365088268;0,00562276822370209;0,359250390088636;-0,147597751602686;0,510677598989119;0,519939549823833;0,177349546611479;0,335401583283047;-0,495140698712713;0,0469585800621201;-0,0967869530869036;-0,168893723425046;-0,171182115956214;0,00147329265460933;0,0941317407770795;-0,0386739546468297;0,329324205017373;0,294972915220508;0,0287832118069866;0,0971227967876516;0,196590009969465;0,0016484641894415;0,00655632976180545;0,0198842304595886;0,0192067119361206;1,32733430278382e-06;0,00515641506702724;0,0007533824497297;0,0021330487691795;0,00221112287254292;0,000257257079215907;0,000920104990429124;0,00200523104527395;1,80358693991823e-05;7,66197632789731e-05;0,000233310449249208;0,000239675669997622;1,77535503692015e-08;7,24735190806589e-05;1,22333200124484e-05;0,000561545372866128;1,53759960220661;0,0013276126104593
"short";1,82038290511512;1,68276180595851;0,596623679989466;3,72064523454657;-0,528668371635241;1,10217080040741;0,151275444484906;-2,24078695272373;-0,76122493272607;0,457414425146753;0,996579270840334;-0,448738989285736;0,338819428642709;0,313204651633762;0,111046798890895;0,692506444116255;-0,0983985924695313;0,205141940089303;0,0281561969869227;-0,417067284524889;-0,141683266773219;0,0851364258286943;0,185488678340416;-0,0835217071816467;0,164831288804659;0,121704278482581;0,0128311086486282;0,470773065877852;0,00882785056675533;0,0357710367961634;0,000630882017984395;0,137869126058006;0,0149605090816616;0,00503971647991612;0,0227658310376667;0,00399530614812764;0,00186084564310161;0,00159012089824391;0,00019988758733388;0,00777358544550432;0,000156946455058096;0,00068215435381329;1,28505503729256e-05;0,00281959016593491;0,000325394990006632;0,000117490990752659;0,000557710154463529;0,000113076527687098;0,000561545372866128;2,02997196107277;0,00231400840225834
"relevant";-0,683237300549009;-1,90316993936776;2,23370499841819;-0,188792606454569;0,858125183410689;3,00787458514261;1,56174587754303;0,328570036534886;0,46316163044119;-1,26907315478507;0,635704145275925;0,201387611183193;-0,14030256215386;-0,390815341160299;0,458690610307911;-0,0387685016318593;0,176215733222595;0,617666088478895;0,320704018759582;0,0674717523996264;0,0951100933600109;-0,260603768315859;0,130541643851079;0,041354881843165;0,0299906275752389;0,201068460415123;0,232296732790844;0,00156557295008065;0,0300412410583573;0,344097434090229;0,0868480896844936;0,00382868873666626;0,00715342077105137;0,0501057961081714;0,0119645992375837;0,00103933658216103;0,000262136797428963;0,00203394868492424;0,00280179583330997;2,0014964202555e-05;0,000413510124889728;0,0050804747978138;0,00136963734614929;6,06234663682258e-05;0,000120461981083188;0,000904395031556671;0,000226931581492023;2,27745788061955e-05;0,000561545372866128;1,78618282551263;0,00179158192169602
"refer";0,768913960826288;-0,278534774201909;0,678380854139981;2,45123497994706;1,18039919375627;0,232436053064176;1,03727244429781;-1,4364165988724;-2,72207909689483;2,94250726082573;1,03030687880558;-0,479270770448608;0,142578730114117;-0,0516483461370035;0,125791292192261;0,454529360185607;0,218879909388871;0,0431003193686514;0,192340099705589;-0,266352888640469;-0,504751637606341;0,54562534948547;0,191048483825261;-0,0888705646051013;0,0361133918263491;0,00409466173615709;0,0203708431188572;0,250924810750987;0,0540436600763384;0,00195361661459746;0,036424666585644;0,0695705358864039;0,234920260803208;0,256106209420011;0,0298807599199688;0,0055965832614813;0,00033200172908444;4,35655999773745e-05;0,000258423508122018;0,00337407509373093;0,000782424897024062;3,03383416240187e-05;0,000604185828672253;0,00115863243795832;0,00416089095336465;0,00486205580638596;0,000596098531285988;0,000128987236863434;0,000561545372866128;1,8318534395109;0,00188437052102871
"real";0,048653690559648;-1,44149195300921;0,158193598070412;0,540119326844799;0,0913109908050423;0,903814544369664;0,948390590334719;2,14389916541245;-1,19569950071813;3,19286116218685;-1,84092004351037;0,505570390151766;0,0099341594612206;-0,294325276429007;0,0323001279224455;0,110282107261427;0,0186439699185258;0,184541762482152;0,193643344369854;0,437743487349116;-0,244139126368499;0,651921602613402;-0,375880905584514;0,103227870627446;0,000183752145846708;0,139370764721615;0,00140775702175024;0,0154825041233894;0,000410980400051716;0,0375386856066334;0,0386965663847287;0,196952402824542;0,0576038012983282;0,383206745229643;0,121231742248228;0,00791429799524384;1,32927987706311e-06;0,0011668345971419;1,4052793390871e-05;0,000163819006756109;4,68199519418156e-06;0,000458715594459874;0,000505079016080097;0,00258103303653202;0,000802839901177889;0,00572459703560262;0,00190306974764052;0,000143531794361079;0,000561545372866128;1,62497504908566;0,0014827852145951
"promote";-0,71934611941772;-0,197252116213765;-1,15971593529507;0,54655988190804;-0,975590334987305;-0,129964537057215;1,84656569917692;2,26953157225855;1,24279904897819;-0,125164224955662;-1,90026194425745;2,0675760177219;-0,156322851999774;-0,0428653363619813;-0,252020686038673;0,118774255149502;-0,21200790472336;-0,0282429091409562;0,401281676106004;0,49319741707395;0,270075679223983;-0,0271997416615637;-0,412950537515116;0,449309965108655;0,045971634146791;0,00298678437232171;0,0865897394841398;0,0181447320873147;0,0536936920743055;0,000888348612138023;0,167896164843727;0,252602893025367;0,0712233114497368;0,000673979667567304;0,14783822022604;0,151490500010549;0,00029057661698188;2,18488304979832e-05;0,000755245423729405;0,000167749160215258;0,000534465690543937;9,48493985427678e-06;0,00191476015351344;0,00289239305788319;0,00086733461148983;8,79721653681017e-06;0,00202773779020278;0,00240053379888743;0,000561545372866128;1,51893801740718;0,00129558215449508
"previously";0,425902149463865;-1,68656355200809;0,61590293547394;-2,02489691298468;-5,88974230551251;-0,138167264860092;0,781996788686597;0,162477454909823;-2,26718500161516;-0,51164761346623;-1,68873152976668;0,422827419115995;0,0594728603954232;-0,23551127601223;0,0860045185136611;-0,282756054583564;-0,822442014771946;-0,0192936393126584;0,10919781903372;0,0226883076439496;-0,316589097428577;-0,071446333684001;-0,235814011837207;0,0590435058853259;0,00561760212126664;0,0761172570716497;0,0085134367202835;0,0868156608892202;0,68217854614216;0,00034999448534844;0,010496351544077;0,00045130407864813;0,0826249933991158;0,0039259562202491;0,0407003541609213;0,00220854316706211;0,000101860198179436;0,00159731391226536;0,000213014614737992;0,00230245255402903;0,0194794836171068;1,07200095905879e-05;0,00034339565224402;1,48241932580714e-05;0,0028864149997466;0,000147003189783069;0,00160142305684419;0,000100394781197379;0,000561545372866128;2,57265447736413;0,00371661672276599
"powerful";0,194886632964032;2,089340304562;-0,0240645153827341;1,19273777152416;-0,420674882808616;-1,21127132999863;0,878311138337639;-0,0969597015633409;1,04768521432205;-0,29913655493304;0,955574448845566;-2,35321673208723;0,0488909583446546;0,524150108422273;-0,00603703394772434;0,299220586947317;-0,105534165474727;-0,303870076866519;0,220340782869582;-0,0243241553212033;0,26283143893806;-0,0750440018597579;0,239723729961241;-0,59034844758006;0,0040236440980275;0,399595155992495;4,44589034341717e-05;0,103040113066913;0,0119048184607424;0,0920148449108676;0,0452949047983003;0,000549780998440312;0,060356394698099;0,00459057053035823;0,0445789837280307;0,234006329814293;2,13279423338147e-05;0,00245133811111144;3,25191431157819e-07;0,000798867582895564;9,93752004863221e-05;0,000823887148964876;0,000433193202902043;5,27919122150277e-06;0,000616377082383787;5,02485840617743e-05;0,000512759730057563;0,00310962993495917;0,000561545372866128;1,39097521229354;0,00108648474910998
"pedagogical";-1,33332681280754;0,695793769272;0,327370282535741;0,174218920410156;0,0391791400105886;1,69611077844251;-0,960935103496479;-1,01527502002648;0,370843203783545;-0,614099794413049;-0,187608963296194;1,8903348888741;-0,395676848834925;0,206483124332294;0,097150106449287;0,0517010479149973;0,011626765854059;0,503336287579747;-0,285166224840056;-0,301292088905798;0,110051090906923;-0,182239694866621;-0,0556746648287348;0,560974057438676;0,262403885830967;0,0617453850966848;0,0114636942654416;0,0030630113054436;0,00014387356079281;0,251376707086801;0,0755409200660542;0,0839877930365018;0,0105361972141049;0,0269554865354096;0,00239414172581887;0,21038890427598;0,000998293120929646;0,000271860382613285;6,01815486789817e-05;1,70441555642859e-05;8,61974961797678e-07;0,00161544910868646;0,000518528904498983;0,000578831629767391;7,72263487154333e-05;0,000211769180985034;1,97647816200991e-05;0,00200660713841794;0,000561545372866128;1,1784159163334;0,000779797884022844
"outcome";0,769182909698277;0,386455827097454;-1,0381968798768;-1,47533415951491;2,16175270182192;1,03862270200828;1,50440160778359;-1,64649372716178;-0,157871197637522;2,11069958129816;-2,30749925261363;-0,0904385390513517;0,155289940662984;0,0780213674825;-0,20960103226397;-0,29785445204316;0,436435137288287;0,209687001274328;0,303722864172386;-0,332409768819778;-0,0318725346135702;0,426128049134306;-0,465859833207698;-0,0182585899736649;0,0423382931055711;0,00923464509396368;0,0558962385237094;0,106491713666609;0,212353914726982;0,0456992721642566;0,089763295124794;0,10708927658567;0,000925733767992549;0,154382893124364;0,175591254986402;0,000233469129683468;0,000199340413939322;5,03194428226337e-05;0,000363157938472345;0,000733359461668316;0,00157451979239703;0,000363455901996961;0,000762541845519488;0,000913390024792152;8,39734334349917e-06;0,00150102854531409;0,00179398679272658;2,75577134290528e-06;0,000336927223719677;1,69242749247528;0,000965064291538462
"organize";0,988827399269197;-1,84634214070259;0,655969140694478;-0,688926163018927;2,11053807755153;-0,0112085379220709;1,40807175418249;-2,29860554392758;-0,721815102714169;-0,287995240784555;-0,0304394723552264;-0,614239576344352;0,233103828228724;-0,435252321624456;0,154636611008957;-0,162405821365109;0,497533245805438;-0,00264227417283597;0,33193549912073;-0,541867824731886;-0,170158982083562;-0,06789131570196;-0,00717572909135583;-0,144799382380866;0,0824066528044868;0,248251597191424;0,0262807140468827;0,0273481261046905;0,238386596223134;6,26814147578821e-06;0,0926121529523839;0,24581134413409;0,0227918420200658;0,00338504266838279;3,5986630346758e-05;0,0126836770826355;0,000549067624407842;0,0019142965524114;0,000241630454595379;0,000266520248254706;0,00250133141104834;7,05476877529769e-08;0,0011133569546982;0,00296697408275753;0,000292574709403789;4,65752800508502e-05;5,20306310233935e-07;0,000211865598128756;0,000561545372866128;1,55950392643101;0,00136570782600727
"ongoing";-0,763301922904625;-0,0557745714054334;-1,66869784372766;-0,571973131445283;0,763298100541959;0,958160200203432;-2,2905967831603;-1,68059649561805;3,65757156355277;3,37968061972304;-5,5182460869163;1,43316252574421;-0,0908599765590408;-0,00663915037866535;-0,198634173995343;-0,0680850706071301;0,0908595215624374;0,114055016393779;-0,272662184882461;-0,200050535201052;0,435380622732878;0,402301753304307;-0,656866824331166;0,170597124921281;0,0163960979984815;7,56426390181616e-05;0,0567874351655027;0,006294481706323;0,0104114283248769;0,0152947934137686;0,0818355869363516;0,0438759396831061;0,195406795473645;0,155657965460271;0,394907673305901;0,0230561598927541;0,000261738466087106;1,3974855415363e-06;0,00125092205465469;0,000146969120887387;0,000261735844694951;0,00041243080379779;0,00235706811456617;0,00126882505888755;0,0060098067127178;0,00513128530607884;0,0136797124329591;0,000922711062532575;0,000449236298292902;2,69881566143289;0,00327206018616148
"norm";1,80836882657374;-1,52195201417145;-0,4680509115797;1,96904434610933;1,09633120767225;-0,411845532010699;-0,287944151103475;-2,45622406364848;-0,077167060776742;0,300244938621046;0,595764539598402;-0,433296614228068;0,428515796818006;-0,360645721430132;-0,110910565576922;0,4665898872752;0,259789504291681;-0,0975919921434806;-0,0682319975527172;-0,582033264636664;-0,0182857081204505;0,071146824266783;0,141173920192829;-0,102675096571022;0,259409292817762;0,158766847591862;0,0125935087663466;0,210272959546077;0,0605437360922026;0,00796525698144327;0,0036452317535517;0,264179552834312;0,000245178073995065;0,00346286156877907;0,0129749728604316;0,00594060111323799;0,00110181867012254;0,000780437309110696;7,38112047946726e-05;0,00130631254614054;0,000404967020524292;5,71484980583475e-05;2,79352540952496e-05;0,00203269428936855;2,0063191606878e-06;3,03729862424378e-05;0,000119587394421461;6,32567236864917e-05;0,000336927223719677;1,60746440539413;0,00087060034184943
"movement";0,371322093755538;-0,748551703582681;0,823661056595587;1,72684160860572;0,825840576942275;0,0439278812961;-1,45379372143289;2,19878010093948;0,90940025330201;2,53384552889889;-1,28136236755042;0,718468330905676;0,0802754542286524;-0,161828043709923;0,178065799370917;0,373322775140399;0,178536985946597;0,00949668948777483;-0,314293044516819;0,475350307240388;0,196601601782231;0,54778749823465;-0,277015420887752;0,155324373589054;0,0115596228266751;0,0405912181808678;0,0412181219632126;0,170925956360629;0,036308530816599;9,57727957342549e-05;0,0982075273638887;0,223747097158046;0,0359880595211519;0,26066011830051;0,0634353973623579;0,0172625773503303;7,74259306553215e-05;0,000314650523886194;0,000380962228297484;0,00167451816105794;0,000382981052630475;1,0835909451731e-06;0,00118683523387111;0,00271486631417758;0,000464402976586792;0,00360533084249825;0,000921995461014391;0,000289867892247522;0,000561545372866128;1,56360149369866;0,0013728939976958
"literacy";2,0200155493746;0,25698707790372;0,108416731558956;1,14158581699201;0,842478334445706;-0,323231787785816;-0,249999713060843;-1,59985146579607;-0,0995240581846117;0,0952145158488314;0,613782483419996;-0,427540693510139;0,656200645370514;0,0834820734050851;0,035219099793551;0,37084335815529;0,27367850061605;-0,105001621306819;-0,0812122327987813;-0,519710635236134;-0,0323303210368129;0,0309303692082905;0,199386812572811;-0,138886296736859;0,562574573612239;0,00786755238674172;0,00117439000820486;0,122842523800809;0,0621387217108087;0,0085274340939122;0,00477580747807364;0,194796761666025;0,00070881521835849;0,000605270121626044;0,0239356544639888;0,0100524954392129;0,00229136501556333;3,7085780665708e-05;6,60050970458602e-06;0,000731816137442334;0,000398567915549422;5,86695803207629e-05;3,50965052395012e-05;0,00143728925910255;5,56212834542563e-06;5,09086030341833e-06;0,000211550391370854;0,0001026454653005;0,000561545372866128;1,2193033882617;0,000834849928473983
"librarian";0,846511506090146;-2,54247315854894;-1,48615301961108;-0,407283410149055;0,0875043081092117;0,828418301706509;0,77630873595699;-1,75525245664233;-1,13547167841013;0,793380578110485;1,41967952821833;-0,112167108091776;0,200195327078325;-0,60128095353894;-0,351467035839436;-0,0963202920713552;0,0206942888037019;0,195916383504117;0,18359275708666;-0,415107576370172;-0,268532822545337;0,187630154096813;0,335746419810393;-0,0265269056950913;0,0579302166445742;0,451542435489775;0,129394414554464;0,00916840499338452;0,000393072308934006;0,0328441751626736;0,0270025938657825;0,137489752966009;0,0541001214150159;0,0246419337467588;0,0750871660030009;0,000405712849628497;0,000402393154729901;0,00362992461923957;0,00124025763572503;9,31490207674324e-05;4,29975513121735e-06;0,000385375607930311;0,000338418269049382;0,00173007142101804;0,000723998165134504;0,000353466274552408;0,00113178906269217;7,0650607242095e-06;0,000561545372866128;1,59230921048984;0,00142376944171765
"liberal";-1,02149565907823;1,26300051493897;-1,34980772960544;0,581863943513524;0,094292850113219;1,722646073047;-1,42040069151311;-0,593071141969208;0,268238958235533;0,158489382173555;0,0928522359172597;2,33884629996081;-0,257632160164107;0,318542274810772;-0,340435985306355;0,146752326705204;0,0237816680343217;0,43446981399588;-0,358240287367771;-0,149578902346388;0,0676527419732263;0,0399727218902659;0,0234183296843545;0,589882119611228;0,112394440138761;0,148465391903193;0,142221302291856;0,0249330608157428;0,000608139848254872;0,189227156250895;0,120445518017236;0,0209139995013272;0,00402273746987685;0,00131022039953915;0,00042795899782694;0,23503007436549;0,000468757134553307;0,000716608401049462;0,000818499958177271;0,000152095978778575;3,99422353210871e-06;0,0013331129797773;0,000906351358693136;0,000158011401364178;3,23235124507115e-05;1,12843145829988e-05;3,87310768860488e-06;0,00245741330406126;0,000449236298292902;1,37946672553883;0,000854864531387612
"leave";1,39841913390445;0,880904538209891;2,12704793349702;-0,575193098618051;0,981656586585076;0,978685320666875;0,878275115503718;1,7687796569133;0,678001415717588;-1,28721373642329;-0,468325407127474;-0,118986736379268;0,352276095562233;0,221908871067289;0,535825149212557;-0,144897029840951;0,247289343460005;0,246540851158117;0,221246492569988;0,4455737027193;0,170795497375523;-0,324262317517928;-0,117975964341126;-0,0299739769709454;0,184276540794834;0,0631828813077566;0,308957641999584;0,021314914551535;0,0576618621723192;0,0534319535649564;0,0402859498668449;0,162740084232388;0,0224834391443392;0,0756082005030084;0,00952437368926796;0,000532158173164219;0,00109814469568175;0,000435755169271553;0,0025406182116992;0,000185785658523043;0,000541133004259807;0,000537862172556618;0,000433157669874815;0,00175684045075826;0,000258134501187698;0,000930435311790662;0,000123163009299817;7,95027147023221e-06;0,000561545372866128;1,4748554248969;0,00122147266641275
"late";-1,32792077056285;-1,62033752115097;4,36100758292276;-1,69325106407889;-2,55980345253017;0,869912572989267;0,837372890285276;-1,50968720426999;-0,488925308853889;-2,37411946438728;-1,46748616415695;0,232346817272582;-0,198735681502951;-0,242498565177385;0,652665304470187;-0,25341075434243;-0,383098370723249;0,130190499217607;0,12532063336309;-0,225938717164361;-0,0731722152504122;-0,355309036641124;-0,219622939406444;0,0347728600224667;0,0589803169796563;0,0758787465737253;0,460983637005472;0,0655641470364875;0,139171456776086;0,0149841999035208;0,0129986330478128;0,0420812327347242;0,00415005657950078;0,0912935607155287;0,0331937605605359;0,00072025208694911;0,000594128562295229;0,000884600297321312;0,00640781237813672;0,000966003762130822;0,00220774720875518;0,000254968963829113;0,000236251131194311;0,00076790951978994;8,05417647027866e-05;0,0018990711695359;0,000725578046493293;1,81890308277287e-05;0,000336927223719677;2,4755159608735;0,00206475042875318
"largely";1,80836882657374;-1,52195201417145;-0,4680509115797;1,96904434610933;1,09633120767225;-0,411845532010699;-0,287944151103475;-2,45622406364848;-0,077167060776742;0,300244938621046;0,595764539598402;-0,433296614228068;0,428515796818006;-0,360645721430132;-0,110910565576922;0,4665898872752;0,259789504291681;-0,0975919921434806;-0,0682319975527172;-0,582033264636664;-0,0182857081204505;0,071146824266783;0,141173920192829;-0,102675096571022;0,259409292817762;0,158766847591862;0,0125935087663466;0,210272959546077;0,0605437360922026;0,00796525698144327;0,0036452317535517;0,264179552834312;0,000245178073995065;0,00346286156877907;0,0129749728604316;0,00594060111323799;0,00110181867012254;0,000780437309110696;7,38112047946726e-05;0,00130631254614054;0,000404967020524292;5,71484980583475e-05;2,79352540952496e-05;0,00203269428936855;2,0063191606878e-06;3,03729862424378e-05;0,000119587394421461;6,32567236864917e-05;0,000336927223719677;1,60746440539413;0,00087060034184943
"interconnect";-1,03876962576572;-0,305044335266775;-1,87528869503769;-1,10299175901684;-1,99332439888758;0,931346337159715;-0,803093146678208;0,675350356290937;-1,88052046329146;-1,34928037528988;1,62677283630592;2,7545218320652;-0,198309657265815;-0,0582354701919979;-0,358008021377451;-0,210570190225199;-0,380542007157354;0,177801668759585;-0,153317080823269;0,128929932458967;-0,359006808927225;-0,257588710857794;0,310564301857939;0,525860852010754;0,0712298933102087;0,00530757493909699;0,168232203240402;0,0549071967506354;0,166553564950178;0,0338973540648833;0,0235967811879769;0,0166201066886717;0,121167498687946;0,0581969804257285;0,0805050799303307;0,199785765823941;0,000363558738346852;3,13517676813844e-05;0,00118487455853644;0,000409902567540113;0,00133872714258778;0,000292252695330464;0,000217304111267354;0,0001536718678377;0,00119149501780927;0,000613395394589754;0,00089164078872736;0,00255639842430049;0,000336927223719677;1,76211891556716;0,00104618028052546
"integration";-2,38164868197219;0,0616589968542688;0,332435871198317;-0,367073174753131;-0,138529522424355;-0,2566163455043;1,31549021317705;-0,321703891300821;1,16501710046534;-1,69870069366181;2,17946946282221;2,20392898169226;-0,511377879037332;0,0132391680072627;0,0713792726929604;-0,0788164530636461;-0,029744493340957;-0,0550996137606798;0,282456686496596;-0,0690749457956331;0,250147714223261;-0,364738075946906;0,46796678274217;0,473218630748433;0,43156264992104;0,000249935392344408;0,00609330987771926;0,00700897766500877;0,000927144198730213;0,00296603760757789;0,0729727666726202;0,00434663139596692;0,0535993174485577;0,106314968805924;0,166546565826672;0,147411695187838;0,00254818079260552;1,70792088637679e-06;4,96467243752847e-05;6,05313187885635e-05;8,62103709933501e-06;2,9583085705293e-05;0,000777409928555531;4,64929890737154e-05;0,000609732634490865;0,00129630909552881;0,00213391156306134;0,00218207679979473;0,000449236298292902;1,64135639402025;0,00121026541428174
"innovation";1,94967811307728;1,7571872367358;0,542666898332389;0,504250670466516;-1,98023673831577;-0,00684314963027251;-0,184352687287102;-0,37179370930079;-0,820245904068378;-0,0137492233929241;0,161789972072138;-0,133917552514594;0,557087022489787;0,502086061850048;0,155057742387334;0,144080965321652;-0,565818624609803;-0,00195531243152931;-0,0526756129434437;-0,106233664472901;-0,234371174063021;-0,00392860435275728;0,0462287047312209;-0,0382646397315933;0,387477962277733;0,271959134838029;0,0217538880319753;0,0177204632019728;0,253822173849163;2,82587414041632e-06;0,00192007076833728;0,00777816192602653;0,0355971739605821;9,33146315350036e-06;0,00122961747454401;0,000729196334342255;0,0017076571179751;0,00138711005613081;0,000132294412644068;0,000114226746929888;0,00176160716072573;2,10371504322995e-08;1,5267705889477e-05;6,20981861076552e-05;0,00030224768335173;8,49241437145238e-08;1,17592071262818e-05;8,05656373382701e-06;0,000449236298292902;1,41803363032708;0,000903333053341686
"informatics";-0,0613249700844402;0,585008749414522;-1,44964788315542;-0,776097227777325;2,08771134037964;0,356469221922671;0,91561763174926;-1,00780725740444;-1,13690034771443;0,272401998904571;-2,02896180694777;1,50527334254071;-0,0148131745376159;0,141310084606278;-0,35016547226519;-0,187467905445295;0,50429103229274;0,0861058846723916;0,221169350268655;-0,243437946788268;-0,274620652229932;0,0657992714649964;-0,490099959854684;0,363601918095898;0,000391330870403696;0,0307709240285013;0,158468709856917;0,0428511626575595;0,287994687953845;0,00782768000594937;0,0483498164002896;0,0583413014340502;0,0698104477003822;0,00373905827260142;0,197407120981699;0,094047759837804;1,68946628744721e-06;0,000153744490966551;0,000944060640223263;0,000270587110046563;0,001958013764937;5,70845939704198e-05;0,000376619787767351;0,000456278287545853;0,000580656963447074;3,33346132107842e-05;0,00184936478618722;0,00101790109423346;0,000449236298292902;1,40349997284619;0,000884911129280888
"imply";-1,73940063864085;0,663229412192251;-1,9667372280575;-1,53372556685604;0,129182413235547;3,58342822886011;-1,76945393181769;-0,974632434385793;2,78716256271634;3,29438352255822;-1,32204397932901;1,66583794706572;-0,246560258958113;0,0940128524653965;-0,27878524905644;-0,217405791704314;0,0183116232986316;0,507951401441328;-0,250820317039969;-0,138154269966757;0,395080643271853;0,466979278025327;-0,187399900089769;0,23613273818947;0,104728638863931;0,0131564936422227;0,0970304259404808;0,0556701574992607;0,000366815056074894;0,263137775026076;0,0600678164745428;0,0181509625104514;0,139571586234166;0,181922643223727;0,0278806995323011;0,038315985996767;0,00169896371389499;0,000247008789980278;0,00217208856931003;0,00132093110648466;9,37112302861613e-06;0,00721078047584877;0,00175818015320367;0,000533416656646887;0,00436223896619918;0,00609443103869223;0,000981469161770045;0,00155829743142641;0,000561545372866128;2,43340285698215;0,00332516254737696
"imagine";-1,02948185118383;1,23459210692204;-1,64701544659154;-1,10069307455426;1,41333927776917;0,0925439264680272;-0,82373380280688;0,790076945468441;-1,74170094718292;-2,52116486345302;1,40076168682215;3,35400436095948;-0,180810303359308;0,216834296904686;-0,289269171858869;-0,193317296936114;0,248228080241735;0,016253706075055;-0,144674292802305;0,138763060293945;-0,305899007601936;-0,44279807677578;0,246019048550651;0,589071624017621;0,0615854390963483;0,0765304101799663;0,114231281533117;0,0481320154360119;0,0737068188197753;0,000294615820793542;0,0218530241122939;0,0200230928894859;0,0914942990685309;0,178860886489305;0,0525429937090601;0,260745122845313;0,000476115400681438;0,000684733904076456;0,00121862528360787;0,000544261116069949;0,000897362045860328;3,84742961640594e-06;0,000304823619895186;0,000280422991806263;0,00136276827916346;0,00285546822493715;0,000881461501917715;0,00505361421982712;0,000449236298292902;1,87813493778875;0,00158463200563466
"huge";1,20929374178684;2,58617997672183;0,575642519188741;3,32382253065334;-1,10843449934553;1,25933949519981;-1,16851711698263;-1,74526872753136;0,745703259360033;1,04353709339831;-0,569036870191136;0,197865204509123;0,225480205455494;0,482209055042735;0,107332064171448;0,619747015313192;-0,206674383576231;0,234811541897423;-0,217877154665659;-0,325416015696363;0,139040928038615;0,194573865793937;-0,106100400563443;0,0368931760940798;0,0724924424995283;0,286479142509197;0,0119037529306074;0,37442574586415;0,038674378995417;0,0465408529182462;0,0375142609641989;0,0833499736453865;0,0143076204396222;0,0261406955221834;0,00739699947656077;0,000774134234902202;0,000821199098115909;0,00375579900718606;0,000186076094956177;0,0062038388450577;0,00068992982891924;0,000890575002341705;0,000766752163455406;0,00171044638999266;0,000312260417239542;0,000611505876739775;0,000181830053704472;2,19848602624872e-05;0,000561545372866128;2,03344559338742;0,00232193451328994
"hard";1,88263701422157;-3,42996100071165;-0,565822727807419;1,62864554132565;2,17725205263951;0,943055031023909;1,14098269987523;1,81349563398213;0,969827975822594;-0,327184297418634;-0,602705751100571;-0,105161839791618;0,344157631595237;-0,627017978267596;-0,103435876610275;0,297726427333915;0,398015073623797;0,172396263055181;0,208578658931002;0,331518161804366;0,177290522120067;-0,0598113029990052;-0,110178320239479;-0,0192242314601712;0,157240817216998;0,450979568357387;0,0102929990901119;0,0804537297554309;0,13354378507625;0,0233574671696218;0,0320101228820962;0,0805409718945574;0,0216584676785123;0,00229979563569547;0,00742657257264391;0,000195702670695598;0,00119417861432517;0,0039638249549875;0,00010786905636908;0,000893694844770857;0,00159717874013577;0,00029964716696075;0,000438625849533214;0,00110807493749065;0,000316902393088999;3,60679125597457e-05;0,000122390236660951;3,72608239499932e-06;0,000336927223719677;2,14946840033437;0,00155667601214151
"gather";-0,668958350164088;1,08672792140341;-1,14352580314423;-2,13211900245815;0,710874776941953;1,04388269486308;-1,08627107395209;0,984985303115194;0,0600706297607558;-0,665952896778347;2,32448164686903;-3,61835838907325;-0,121789710850731;0,197848310419734;-0,208188860907594;-0,388170887985826;0,129420962476366;0,19004796268448;-0,197765137350759;0,179325178061077;0,0109363828516218;-0,121242541809886;0,423192187646016;-0,658753750291711;0,0286711842454144;0,0653785855879594;0,060713946381367;0,199127518553968;0,0205592771547773;0,0413304789210595;0,0419006750116751;0,0343130011913608;0,000119999116632918;0,0137596292657199;0,159531103155748;0,334594601414319;0,0001507767096544;0,000397903495673107;0,000440583309453048;0,00153164805951588;0,000170263796661817;0,000367146590510309;0,000397569018229458;0,000326885460698427;1,21579533687797e-06;0,000149424953075294;0,00182049020439049;0,00441122554979002;0,000336927223719677;1,78864182243914;0,00107791090599003
