"";"Coord. facteur 1";"Coord. facteur 2";"Corr. facteur 1";"Corr. facteur 2";"COR -facteur 1";"COR -facteur 2";"CTR -facteur 1";"CTR -facteur 2";"mass";"chi.distance";"inertie"
"image";1,69683342451811;0,212213073087386;0,992270037272934;0,124097434020093;0,988848382653093;0,0111516173469093;0,00321148655203613;5,02310152384014e-05;0,00111539241533158;0,763776741996883;0,000650669643862208
"historian";0,306438219843648;0,823830852476976;0,348630286992281;0,937260328292881;0,161001100677129;0,83899889932287;4,76091982259907e-05;0,000344097177800112;0,000506996552423443;0,341838190587656;5,92442448510659e-05
"expression";0,470014126275938;0,751875819607613;0,530073337309417;0,847951801150076;0,351485268917908;0,648514731082091;0,000246404995729899;0,000630550570798703;0,00111539241533158;0,354853766758851;0,00014045154670578
"encompass";-0,3385756757791;0,27233159306085;-0,779214591956547;0,626757225472505;0,681908056438191;0,318091943561812;0,000127861323313934;8,27225169711687e-05;0,00111539241533158;0,183520640385598;3,75662218538773e-05
"audience";1,3064731186502;-1,28653812652636;0,712521940309602;-0,701649830454935;0,588520466371797;0,411479533628207;0,00190383209362315;0,00184617560951791;0,00111539241533158;0,762275156627081;0,00064811372526052
"advance";-1,16574493804696;1,47142614830125;-0,620986454794868;0,783821295297149;0,465394506027097;0,534605493972906;0,00151577508278271;0,00241493044098064;0,00111539241533158;0,76486534665538;0,000652525753767673
"value";2,10577319059883;0,0323254909139774;0,999882195920468;0,0153490807953934;0,999830122604615;0,000169877395387581;0,00449633008542363;1,05955928090614e-06;0,00101399310484689;0,942628478707367;0,000900982000476744
"role";1,20610570522124;0,428078171695477;0,942401842100283;0,334482836638881;0,916735166645221;0,0832648333547805;0,00147504661546058;0,000185815170434133;0,00101399310484689;0,563839501999151;0,000322363601718365
"program";-0,393303157672256;1,13163849308481;-0,328289612872189;0,944577117063625;0,143492247563939;0,856507752436062;0,000141166737427977;0,00116867279570891;0,000912593794362198;0,464734899116647;0,000197100662960113
"preservation";-1,38157958240619;0,545528882860988;-0,93011646943008;0,367264691053909;0,898944727397429;0,101055272602575;0,00174192448617876;0,000271589521224906;0,000912593794362198;0,652231071828652;0,000388222301716566
"possibility";-1,02262560198864;-0,429042786316651;-0,922130118070152;-0,386879884909938;0,887379009956997;0,112620990043004;0,00106039659485158;0,000186653531221208;0,00101399310484689;0,485908121831185;0,000239410568709704
"past";0,316656922960698;-0,0994204775059618;0,954080090715443;-0,299551632444914;0,933641556345032;0,0663584436549713;0,000101674717966881;1,00227452317111e-05;0,00101399310484689;0,14668677928245;2,1818101010199e-05
"long";0,756271962532444;0,625954512086226;0,7703571619515;0,637612612038086;0,669372120552712;0,330627879447288;0,000579950599586975;0,000397301816265571;0,00101399310484689;0,413748338493714;0,00017358313486748
"limit";0,981188833876841;0,527016341890852;0,880963889901052;0,473183500019186;0,827807369258688;0,172192630741312;0,00078096250474516;0,00022530620532956;0,00081119448387751;0,482703031005809;0,000189010112465784
"issue";1,54348101223784;0,279670916402414;0,983977667763684;0,178291753433359;0,976875437681813;0,0231245623181896;0,0019325359035804;6,34482429376324e-05;0,00081119448387751;0,698994516845019;0,000396344217870129
"interpret";-0,0923020072598958;-3,59454945704696;-0,0256698628084229;-0,999670474778263;0,000913679905875603;0,999086320094124;8,63887704746081e-06;0,0131015877095484;0,00101399310484689;1,3668038122914;0,0018942939173538
"internet";-0,143395522845147;1,02170719286773;-0,138986748309759;0,990294241018436;0,0265931853921245;0,973406814607876;2,08500060556005e-05;0,00105849278843809;0,00101399310484689;0,393588575581726;0,00015707966622232
"inform";-1,49289675091153;1,61533621403997;-0,678726047081927;0,734391552928369;0,542261531171976;0,457738468828027;0,00225992771129813;0,002645823447971;0,00101399310484689;0,907439014897827;0,000834968125896105
"increasingly";1,66615815102709;-0,693049498678211;0,923309511697616;-0,384056695825902;0,889086960465979;0,110913039534024;0,00281492900449604;0,000487038742261326;0,00101399310484689;0,790926586699363;0,000634318460300045
"great";-0,336532584799754;-3,99753556237596;-0,0838882752159941;-0,996475166414741;0,00973372908253071;0,990266270917469;0,000103355062430342;0,0145835140085321;0,000912593794362198;1,52679091395428;0,00212733871977286
"facilitate";-1,94273049360033;1,81321255443072;-0,731055751193653;0,682317732912375;0,614220617252938;0,385779382747066;0,0038270145718562;0,00333374545482173;0,00101399310484689;1,10953864891136;0,00124830258915844
"exist";0,766490665649494;-0,297296817896711;0,932325982084554;-0,361618947415745;0,902144510311971;0,0978554896880327;0,000595729000737989;8,96221840716998e-05;0,00101399310484689;0,361210933731521;0,000132299065754611
"examine";0,306438219843648;0,823830852476976;0,348630286992281;0,937260328292882;0,161001100677129;0,83899889932287;9,52183964519813e-05;0,000688194355600225;0,00101399310484689;0,341838190587656;0,000118488489702132
"education";-0,870410198177473;-0,700168528665331;-0,779188976411881;-0,626789070611641;0,681871752428056;0,318128247571945;0,000691393755609626;0,0004473863026567;0,000912593794362198;0,471807340887711;0,000203145356138694
"current";2,10577319059883;0,0323254909139776;0,999882195920468;0,0153490807953935;0,999830122604615;0,000169877395387583;0,00404669707688126;9,53603352815538e-07;0,000912593794362198;0,942628478707367;0,000810883800429069
"cover";0,606327381636179;0,691913292216476;0,659060496307364;0,752089929600903;0,515749485144811;0,484250514855189;0,000335499497413918;0,000436898807089088;0,000912593794362198;0,377902576205429;0,000130327845662574
"corpus";-0,112739413493996;-1,74804679708109;-0,0643607885722245;-0,997926695150682;0,0057359435535106;0,994264056446489;1,28880301713347e-05;0,00309842588195645;0,00101399310484689;0,666293243717003;0,000450158879155268
"contribute";0,756271962532444;0,625954512086226;0,7703571619515;0,637612612038086;0,669372120552712;0,330627879447288;0,000579950599586975;0,000397301816265571;0,00101399310484689;0,413748338493714;0,00017358313486748
"connect";2,10577319059883;0,0323254909139776;0,999882195920468;0,0153490807953935;0,999830122604615;0,000169877395387583;0,00404669707688126;9,53603352815538e-07;0,000912593794362198;0,942628478707367;0,000810883800429069
"collection";1,1174967658649;-0,553784119309843;0,896013669793259;-0,44402646716566;0,84957133574554;0,150428664254464;0,00113964623762589;0,00027987139091442;0,000912593794362198;0,542673259690007;0,000268753640341026
"collaborate";1,66615815102709;-0,693049498678211;0,923309511697616;-0,384056695825902;0,889086960465979;0,110913039534024;0,00281492900449604;0,000487038742261326;0,00101399310484689;0,790926586699363;0,000634318460300045
"call";1,66615815102709;-0,693049498678211;0,923309511697616;-0,384056695825902;0,889086960465979;0,110913039534024;0,00281492900449604;0,000487038742261326;0,00101399310484689;0,790926586699363;0,000634318460300045
"big";2,10577319059883;0,0323254909139774;0,999882195920468;0,0153490807953934;0,999830122604616;0,000169877395387581;0,0035970640683389;8,47647424724913e-07;0,00081119448387751;0,942628478707367;0,000720785600381395
"add";1,21632440833829;-0,495173158287461;0,926189819268326;-0,377057580063982;0,893258169556305;0,106741830443699;0,00150014709624771;0,000248627516414905;0,00101399310484689;0,57604047030084;0,00033646585218456
"user";2,10577319059883;0,0323254909139774;0,999882195920468;0,0153490807953934;0,999830122604616;0,000169877395387581;0,0035970640683389;8,47647424724913e-07;0,00081119448387751;0,942628478707367;0,000720785600381395
"put";2,10577319059883;0,0323254909139776;0,999882195920468;0,0153490807953935;0,999830122604615;0,000169877395387583;0,00404669707688126;9,53603352815538e-07;0,000912593794362198;0,942628478707367;0,000810883800429069
"pursuit";-0,370594928523255;-0,920031129099497;-0,373634121657996;-0,927576165677438;0,183697319613843;0,816302680386156;0,00012533618022961;0,000772471659562854;0,000912593794362198;0,387025994168698;0,000136696621523061
"purpose";1,54348101223784;0,279670916402414;0,983977667763684;0,178291753433359;0,976875437681813;0,0231245623181896;0,0019325359035804;6,34482429376324e-05;0,00081119448387751;0,698994516845019;0,000396344217870129
"publication";-0,381949043097756;0,105803681992656;-0,963708488092015;0,266956831677712;0,947574065648726;0,0524259343512767;0,000133133810962241;1,02159574233246e-05;0,000912593794362198;0,175626851673488;2,81487648812281e-05
"presentation";-1,89274896663491;1,79122629438731;-0,726317424422478;0,687359439434928;0,607629674708895;0,392370325291108;0,0032693660369375;0,00292804955783212;0,000912593794362198;1,08683997271319;0,00107797506961923
"play";1,60595792094461;0,252188091348144;0,987893791185517;0,155131741874792;0,982530946806149;0,0174690531938527;0,00235367142512702;5,80399007057775e-05;0,000912593794362198;0,725192185222531;0,00047993645807853
"model";0,617681496210679;-0,333921518875677;0,879682903420128;-0,475560710562105;0,825956069226588;0,174043930773415;0,000348182303472882;0,000101757475858259;0,000912593794362198;0,304213294841166;8,44566577593862e-05
"mine";1,55625439113415;-0,874393246076258;0,871814770690721;-0,489835692457671;0,814589780006449;0,185410219993555;0,00196465441486459;0,000620209733347212;0,00081119448387751;0,771797174122527;0,000483204930426703
"methodological";1,60595792094461;0,252188091348144;0,987893791185517;0,155131741874792;0,982530946806149;0,0174690531938527;0,00235367142512702;5,80399007057775e-05;0,000912593794362198;0,725192185222531;0,00047993645807853
"meet";0,835132073083772;-0,72124400794522;0,756825885258542;-0,653616538501456;0,650292389037418;0,349707610962585;0,000495043506028432;0,000369230423137112;0,000709795173392821;0,463546066585661;0,000152517206543223
"investigation";-1,38157958240619;0,545528882860988;-0,93011646943008;0,367264691053909;0,898944727397429;0,101055272602575;0,00174192448617876;0,000271589521224906;0,000912593794362198;0,652231071828652;0,000388222301716566
"intersect";-1,89274896663491;1,79122629438731;-0,726317424422478;0,687359439434928;0,607629674708895;0,392370325291108;0,0032693660369375;0,00292804955783212;0,000912593794362198;1,08683997271319;0,00107797506961923
"insight";0,606327381636179;0,691913292216476;0,659060496307364;0,752089929600903;0,515749485144811;0,484250514855189;0,000335499497413918;0,000436898807089088;0,000912593794362198;0,377902576205429;0,000130327845662574
"http";-1,81327016461341;-5,38961738325776;-0,318874563055863;-0,94779692605322;0,135686909018185;0,864313090981814;0,00300056157056319;0,0265090022146855;0,000912593794362198;2,20336077611184;0,00443045917535728
"give";-0,105075386156208;-2,44048529456829;-0,0430152683924701;-0,999074414988755;0,00256443765126279;0,997435562348737;8,9562658899828e-06;0,00483144877144926;0,00081119448387751;0,928746083160736;0,000699711447565531
"game";2,10577319059883;0,0323254909139773;0,999882195920468;0,0153490807953934;0,999830122604615;0,000169877395387579;0,00314743105979654;7,41691496634293e-07;0,000709795173392821;0,942628478707367;0,000630687400333721
"excite";-0,870410198177473;-0,700168528665331;-0,779188976411881;-0,626789070611641;0,681871752428056;0,318128247571945;0,000691393755609626;0,0004473863026567;0,000912593794362198;0,471807340887711;0,000203145356138694
"encourage";-0,893118427326474;1,35150109351898;-0,551327026900212;0,834289224076023;0,377210772052838;0,622789227947165;0,000727940045332693;0,00166690294585752;0,000912593794362198;0,65089221864596;0,000386630107751444
"embrace";0,43167003441216;-0,379702395099384;0,750857765214498;-0,660463940285229;0,641906231184348;0,358093768815656;0,00015115718402709;0,000116953079573481;0,00081119448387751;0,2411616124302;4,71781977772737e-05
"disseminate";-1,37022546783169;-0,480305928231165;-0,943702127683022;-0,330796454343962;0,918617876267891;0,0813821237321107;0,00171341112292143;0,000210529716309674;0,000912593794362198;0,63990670656639;0,000373689448182701
"contemporary";1,3560502861175;0,362119391565227;0,966145130708467;0,257999198464489;0,951098757711512;0,0489012422884907;0,00111876234748288;7,97792255612878e-05;0,000608395862908132;0,622379185960299;0,000235665697292601
"case";0,606327381636179;0,691913292216476;0,659060496307364;0,752089929600902;0,515749485144811;0,484250514855188;0,000223666331609279;0,000291265871392725;0,000608395862908132;0,377902576205429;8,68852304417159e-05
"boundary";1,60595792094461;0,252188091348144;0,987893791185517;0,155131741874792;0,982530946806149;0,0174690531938527;0,00235367142512702;5,80399007057775e-05;0,000912593794362198;0,725192185222531;0,00047993645807853
"book";2,10577319059883;0,0323254909139775;0,999882195920468;0,0153490807953935;0,999830122604615;0,000169877395387582;0,00224816504271181;5,29779640453073e-07;0,000506996552423443;0,942628478707367;0,000450491000238372
"artifact";2,10577319059883;0,0323254909139774;0,999882195920468;0,0153490807953934;0,999830122604616;0,000169877395387581;0,0035970640683389;8,47647424724913e-07;0,00081119448387751;0,942628478707367;0,000720785600381395
"analyse";-0,870410198177473;-0,700168528665331;-0,779188976411881;-0,626789070611641;0,681871752428056;0,318128247571945;0,000691393755609626;0,0004473863026567;0,000912593794362198;0,471807340887711;0,000203145356138694
"address";-1,83027205792813;1,76374346933304;-0,720072631427269;0,693898699717335;0,598964441454109;0,401035558545895;0,00271741699941795;0,0025234565204745;0,00081119448387751;1,05853982530631;0,00090894874204787
"act";0,617681496210679;-0,333921518875677;0,879682903420128;-0,475560710562105;0,825956069226588;0,174043930773415;0,000348182303472882;0,000101757475858259;0,000912593794362198;0,304213294841166;8,44566577593862e-05
"word";2,10577319059883;0,0323254909139775;0,999882195920468;0,0153490807953935;0,999830122604615;0,000169877395387582;0,00269779805125418;6,35735568543688e-07;0,000608395862908132;0,942628478707367;0,000540589200286046
"type";-0,46470533905143;1,16304743600398;-0,371037111020774;0,928618038940316;0,181281254882916;0,818718745117086;0,000153281014500135;0,000960125265541265;0,000709795173392821;0,488532302838752;0,000169402421052377
"traditionally";0,993962212773155;-0,627047820587821;0,845764542474962;-0,533556312578268;0,777031901805216;0,222968098194788;0,000801428416484207;0,000318952723020836;0,00081119448387751;0,504710711913219;0,000206637925548528
"today";1,47775170549634;-1,00392449421772;0,827172818923492;-0,561947620009342;0,750318174151896;0,249681825848108;0,00155001528307456;0,000715377279520597;0,000709795173392821;0,763608596658308;0,000413880209109034
"theoretical";1,46315355818627;0,315005977186477;0,977600314723165;0,210470008916162;0,96766123575963;0,0323387642403724;0,00151954252117541;7,04320989294718e-05;0,000709795173392821;0,665764001481581;0,000314610823330092
"system";0,835132073083772;-0,72124400794522;0,756825885258542;-0,653616538501456;0,650292389037418;0,349707610962585;0,000495043506028432;0,000369230423137112;0,000709795173392821;0,463546066585661;0,000152517206543223
"structure";0,8205339257737;0,597686463458977;0,808297961827418;0,588773644880307;0,723297527760796;0,276702472239204;0,000477888000752302;0,000253559497081189;0,000709795173392821;0,431847216357933;0,000132371134448659
"simple";-1,20411298508557;-4,25392276854876;-0,272358606402448;-0,962195816618694;0,100011498748753;0,899988501251245;0,00117614121342664;0,0146792609375604;0,00081119448387751;1,70425408959463;0,00235609977846281
"representation";0,177914293361135;0,880366949731476;0,198086535533206;0,980184535911709;0,0536072257604306;0,946392774239568;2,246749852721e-05;0,000550123885951787;0,000709795173392821;0,343946778865789;8,39683336894202e-05
"range";0,606327381636179;0,691913292216476;0,659060496307364;0,752089929600902;0,515749485144811;0,484250514855188;0,000223666331609279;0,000291265871392725;0,000608395862908132;0,377902576205429;8,68852304417159e-05
"pursue";-1,70615016194634;-2,22838300566362;-0,607920481663514;-0,793997914338571;0,448440537589676;0,551559462410323;0,00206617710664842;0,00352462337654765;0,000709795173392821;1,14039916912069;0,000923095908995956
"press";-0,143395522845147;1,02170719286773;-0,138986748309759;0,990294241018436;0,0265931853921245;0,973406814607876;8,34000242224019e-06;0,000423397115375238;0,000405597241938755;0,393588575581726;6,28318664889281e-05
"prefer";0,981188833876841;0,527016341890852;0,880963889901052;0,473183500019186;0,827807369258688;0,172192630741312;0,00078096250474516;0,00022530620532956;0,00081119448387751;0,482703031005809;0,000189010112465784
"praxis";1,20610570522124;0,428078171695477;0,942401842100283;0,334482836638881;0,916735166645221;0,0832648333547806;0,00073752330773029;9,29075852170666e-05;0,000506996552423444;0,563839501999151;0,000161181800859182
"practical";-0,143395522845147;1,02170719286773;-0,138986748309759;0,990294241018436;0,0265931853921245;0,973406814607876;1,66800048444804e-05;0,000846794230750475;0,00081119448387751;0,393588575581726;0,000125663732977856
"platform";0,8205339257737;0,597686463458977;0,808297961827418;0,588773644880307;0,723297527760796;0,276702472239204;0,000477888000752302;0,000253559497081189;0,000709795173392821;0,431847216357933;0,000132371134448659
"physical";1,54348101223784;0,279670916402414;0,983977667763684;0,178291753433359;0,976875437681813;0,0231245623181896;0,0019325359035804;6,34482429376324e-05;0,00081119448387751;0,698994516845019;0,000396344217870129
"paradigm";-0,692914322309829;0,114988455877491;-0,986508487651242;0,163710121226694;0,980530587050015;0,0194694129499888;0,000389479016882653;1,07258933158301e-05;0,00081119448387751;0,313213907817926;7,95805735555274e-05
"mediate";-0,143395522845147;1,02170719286773;-0,138986748309759;0,990294241018436;0,0265931853921245;0,973406814607876;8,34000242224019e-06;0,000423397115375238;0,000405597241938755;0,393588575581726;6,28318664889281e-05
"improve";-1,74085840565394;-6,31470566801767;-0,265768772441597;-0,96403680406657;0,0953575992498884;0,904642400750111;0,00245839625920583;0,0323467918667163;0,00081119448387751;2,52335217291626;0,00516512365731999
"implication";1,54348101223784;0,279670916402414;0,983977667763684;0,178291753433359;0,976875437681813;0,0231245623181896;0,0019325359035804;6,34482429376324e-05;0,00081119448387751;0,698994516845019;0,000396344217870129
"identify";1,46315355818627;0,315005977186477;0,977600314723165;0,210470008916162;0,96766123575963;0,0323387642403724;0,00151954252117541;7,04320989294718e-05;0,000709795173392821;0,665764001481581;0,000314610823330092
"historical";-0,65459418562089;-3,34720403155853;-0,191928706601458;-0,981408870747708;0,0503722124238394;0,94962778757616;0,00034759160239195;0,00908844033979448;0,00081119448387751;1,30547543183023;0,00138249126190413
"global";1,46315355818627;0,315005977186477;0,977600314723165;0,210470008916162;0,96766123575963;0,0323387642403724;0,00151954252117541;7,04320989294718e-05;0,000709795173392821;0,665764001481581;0,000314610823330092
"general";0,418896655515847;0,774361767379289;0,475800690062934;0,879553127068306;0,288695131147099;0,7113048688529;0,000142343871833188;0,000486421534600507;0,00081119448387751;0,348962882780598;9,87832841683598e-05
"full";1,54348101223784;0,279670916402414;0,983977667763684;0,178291753433359;0,976875437681813;0,0231245623181896;0,0019325359035804;6,34482429376324e-05;0,00081119448387751;0,698994516845019;0,000396344217870129
"force";1,46315355818627;0,315005977186477;0,977600314723165;0,210470008916162;0,96766123575963;0,0323387642403724;0,00151954252117541;7,04320989294718e-05;0,000709795173392821;0,665764001481581;0,000314610823330092
"extend";-0,143395522845147;1,02170719286773;-0,138986748309759;0,990294241018436;0,0265931853921245;0,973406814607876;1,66800048444804e-05;0,000846794230750475;0,00081119448387751;0,393588575581726;0,000125663732977856
"document";0,418896655515847;0,774361767379289;0,475800690062934;0,879553127068306;0,288695131147099;0,7113048688529;0,000142343871833188;0,000486421534600507;0,00081119448387751;0,348962882780598;9,87832841683598e-05
"academy";2,10577319059883;0,0323254909139773;0,999882195920468;0,0153490807953934;0,999830122604615;0,000169877395387579;0,00314743105979654;7,41691496634293e-07;0,000709795173392821;0,942628478707367;0,000630687400333721
"ability";1,46315355818627;0,315005977186477;0,977600314723165;0,210470008916162;0,96766123575963;0,0323387642403724;0,00151954252117541;7,04320989294718e-05;0,000709795173392821;0,665764001481581;0,000314610823330092
"utilize";-1,09272682415392;0,126797450872278;-0,993334865281317;0,115264241708124;0,990385111708513;0,00961488829149047;0,000847532284078142;1,14117982999346e-05;0,000709795173392821;0,491475219689766;0,000171449527578962
"unique";-0,572791859299842;-0,6269191267074;-0,674518145222562;-0,738258269012623;0,536562034470442;0,463437965529558;0,000166340759521482;0,000199263633863095;0,000506996552423444;0,35000878077913;6,21101939882849e-05
"undertake";-0,450107191741358;-0,155883035400221;-0,944936288703692;-0,327254351064875;0,920404782582193;0,079595217417808;0,000143802006530221;1,72476825267802e-05;0,000709795173392821;0,209999659967236;3,13018657781872e-05
"ultimately";0,8205339257737;0,597686463458977;0,808297961827418;0,588773644880307;0,723297527760796;0,276702472239204;0,000477888000752302;0,000253559497081189;0,000709795173392821;0,431847216357933;0,000132371134448659
"turn";0,835132073083772;-0,72124400794522;0,756825885258542;-0,653616538501456;0,650292389037418;0,349707610962585;0,000495043506028432;0,000369230423137112;0,000709795173392821;0,463546066585661;0,000152517206543223
"teacher";2,10577319059883;0,0323254909139775;0,999882195920468;0,0153490807953935;0,999830122604615;0,000169877395387582;0,00224816504271181;5,29779640453073e-07;0,000506996552423443;0,942628478707367;0,000450491000238372
"task";1,46315355818627;0,315005977186477;0,977600314723165;0,210470008916162;0,96766123575963;0,0323387642403724;0,00151954252117541;7,04320989294718e-05;0,000709795173392821;0,665764001481581;0,000314610823330092
"start";2,10577319059883;0,0323254909139775;0,999882195920468;0,0153490807953935;0,999830122604615;0,000169877395387582;0,00269779805125418;6,35735568543688e-07;0,000608395862908132;0,942628478707367;0,000540589200286046
"separate";2,10577319059883;0,0323254909139773;0,999882195920468;0,0153490807953934;0,999830122604615;0,000169877395387579;0,00314743105979654;7,41691496634293e-07;0,000709795173392821;0,942628478707367;0,000630687400333721
"remain";2,10577319059883;0,0323254909139773;0,999882195920468;0,0153490807953934;0,999830122604615;0,000169877395387579;0,00314743105979654;7,41691496634293e-07;0,000709795173392821;0,942628478707367;0,000630687400333721
"reflection";0,8205339257737;0,597686463458977;0,808297961827418;0,588773644880307;0,723297527760796;0,276702472239204;0,000477888000752302;0,000253559497081189;0,000709795173392821;0,431847216357933;0,000132371134448659
"reflect";0,221708735291351;-3,07642446448111;0,0718805975852492;-0,99741324419259;0,00715177196625747;0,992848228033743;3,48898137427938e-05;0,0067177765564394;0,000709795173392821;1,17345934556229;0,000977392805699894
"necessarily";-1,72074830925642;-0,909452534259419;-0,884113164794551;-0,467272845173956;0,832359606613936;0,167640393386066;0,00210168558169354;0,000587074364682231;0,000709795173392821;0,84421667507424;0,000505872293785625
"music";1,46315355818627;0,315005977186477;0,977600314723165;0,210470008916162;0,96766123575963;0,0323387642403724;0,00151954252117541;7,04320989294718e-05;0,000709795173392821;0,665764001481581;0,000314610823330092
"move";0,623358553497929;-0,846838924421753;0,592811884683834;-0,805340964671238;0,429062460224225;0,570937539775778;0,000236407961601519;0,000436302675268176;0,000608395862908132;0,425960900548962;0,000110388981218708
"moment";-0,0923020072598958;-3,59454945704696;-0,0256698628084229;-0,999670474778263;0,000913679905875604;0,999086320094124;3,45555081898433e-06;0,00524063508381936;0,000405597241938755;1,3668038122914;0,000757717566941519
"matter";1,3560502861175;0,362119391565227;0,966145130708467;0,257999198464489;0,951098757711512;0,0489012422884907;0,00111876234748288;7,97792255612878e-05;0,000608395862908132;0,622379185960299;0,000235665697292601
"link";0,835132073083772;-0,72124400794522;0,756825885258542;-0,653616538501456;0,650292389037418;0,349707610962585;0,000495043506028432;0,000369230423137112;0,000709795173392821;0,463546066585661;0,000152517206543223
"lead";-1,04893238222371;-3,82999396334031;-0,264145892466443;-0,964482735715423;0,0942271003243336;0,905772899675665;0,000780958628811855;0,0104118815975018;0,000709795173392821;1,52950764623609;0,00166049031426309
"intellectual";0,192512440671207;-0,438563521672721;0,401941674633683;-0,915665271915819;0,210886875526078;0,789113124473924;2,63057471803179e-05;0,000136520557472506;0,000709795173392821;0,187640290482436;2,49910920996075e-05
"integrate";0,177914293361135;0,880366949731476;0,198086535533206;0,980184535911709;0,0536072257604306;0,946392774239568;2,246749852721e-05;0,000550123885951787;0,000709795173392821;0,343946778865789;8,39683336894202e-05
"institution";2,10577319059883;0,0323254909139773;0,999882195920468;0,0153490807953934;0,999830122604615;0,000169877395387579;0,00314743105979654;7,41691496634293e-07;0,000709795173392821;0,942628478707367;0,000630687400333721
"infrastructure";-0,46470533905143;1,16304743600398;-0,371037111020774;0,928618038940316;0,181281254882916;0,818718745117086;0,000153281014500135;0,000960125265541265;0,000709795173392821;0,488532302838752;0,000169402421052377
"influence";-1,47245934467743;-0,231166445925901;-0,987899752856432;-0,155093772622242;0,982539554798657;0,0174604452013457;0,0010992377416994;2,70928441097204e-05;0,000506996552423443;0,664906171160114;0,000224143285564187
"group";2,10577319059883;0,0323254909139775;0,999882195920468;0,0153490807953935;0,999830122604615;0,000169877395387582;0,00269779805125418;6,35735568543688e-07;0,000608395862908132;0,942628478707367;0,000540589200286046
"generate";1,47775170549634;-1,00392449421772;0,827172818923492;-0,561947620009342;0,750318174151896;0,249681825848108;0,00155001528307456;0,000715377279520597;0,000709795173392821;0,763608596658308;0,000413880209109034
"feel";2,10577319059883;0,0323254909139773;0,999882195920468;0,0153490807953934;0,999830122604615;0,000169877395387579;0,00314743105979654;7,41691496634293e-07;0,000709795173392821;0,942628478707367;0,000630687400333721
"effect";0,606327381636179;0,691913292216476;0,659060496307364;0,752089929600902;0,515749485144811;0,484250514855188;0,000223666331609279;0,000291265871392725;0,000608395862908132;0,377902576205429;8,68852304417159e-05
"drive";1,46315355818627;0,315005977186477;0,977600314723165;0,210470008916162;0,96766123575963;0,0323387642403724;0,00151954252117541;7,04320989294718e-05;0,000709795173392821;0,665764001481581;0,000314610823330092
"diverse";-0,593229265533943;1,21958353325848;-0,437417039828493;0,899258768802217;0,247076131792079;0,752923868207923;0,000178422714198916;0,000754098557389589;0,000506996552423443;0,53419429279892;0,000144678332214023
"discussion";0,981188833876842;0,527016341890852;0,880963889901052;0,473183500019186;0,827807369258688;0,172192630741312;0,00039048125237258;0,00011265310266478;0,000405597241938755;0,482703031005809;9,45050562328921e-05
"discuss";2,10577319059883;0,0323254909139775;0,999882195920468;0,0153490807953935;0,999830122604615;0,000169877395387582;0,00224816504271181;5,29779640453073e-07;0,000506996552423443;0,942628478707367;0,000450491000238372
"difficult";2,10577319059883;0,0323254909139773;0,999882195920468;0,0153490807953934;0,999830122604615;0,000169877395387579;0,00314743105979654;7,41691496634293e-07;0,000709795173392821;0,942628478707367;0,000630687400333721
"critique";-0,552354453065742;-2,47342178667328;-0,217947511714906;-0,975960492098569;0,0646921565461975;0,935307843453802;0,000154682337163636;0,00310171128310182;0,000506996552423444;0,972039958008984;0,000479041614259839
"criticism";1,46315355818627;0,315005977186477;0,977600314723165;0,210470008916162;0,96766123575963;0,0323387642403724;0,00151954252117541;7,04320989294718e-05;0,000709795173392821;0,665764001481581;0,000314610823330092
"constantly";-2,34876979435891;-1,94570251939112;-0,770089374368155;-0,637936012061762;0,668993675798142;0,331006324201858;0,00391574090734634;0,00268711296468815;0,000709795173392821;1,28535034898266;0,00117267071967237
"conduct";-1,107324971464;1,44572792227647;-0,608062654812843;0,793889039993598;0,448624058117288;0,551375941882715;0,000870328548671077;0,00148356363584962;0,000709795173392821;0,739990061386262;0,000388673396537529
"commitment";2,10577319059883;0,0323254909139775;0,999882195920468;0,0153490807953935;0,999830122604615;0,000169877395387582;0,00269779805125418;6,35735568543688e-07;0,000608395862908132;0,942628478707367;0,000540589200286046
"combination";-0,420910897121214;-2,79374397820861;-0,148980574608426;-0,988840122764718;0,0305213048631026;0,969478695136896;0,000125751559846654;0,00553995517242327;0,000709795173392821;1,07840202288385;0,000825456952009719
"break";-0,842024911741222;-3,26475555639571;-0,249741021743554;-0,968312667509047;0,0844657841493435;0,915534215850655;0,000431356287969669;0,00648466569236464;0,000608395862908132;1,29681075656876;0,0010231503579512
"bear";-0,143395522845147;1,02170719286773;-0,138986748309759;0,990294241018436;0,0265931853921245;0,973406814607876;1,25100036333603e-05;0,000635095673062857;0,000608395862908132;0,393588575581726;9,42477997333922e-05
"archival";-0,450107191741358;-0,155883035400221;-0,944936288703692;-0,327254351064875;0,920404782582193;0,079595217417808;0,000143802006530221;1,72476825267802e-05;0,000709795173392821;0,209999659967236;3,13018657781872e-05
"aim";-1,74994460387656;1,72840840854897;-0,711471190420451;0,702715266094103;0,5870700592257;0,412929940774303;0,00217361010104004;0,00212043899687686;0,000709795173392821;1,02228363324113;0,000741781260144876
"aid";2,10577319059883;0,0323254909139775;0,999882195920468;0,0153490807953935;0,999830122604615;0,000169877395387582;0,00224816504271181;5,29779640453073e-07;0,000506996552423443;0,942628478707367;0,000450491000238372
"academia";0,192512440671207;-0,438563521672721;0,401941674633683;-0,915665271915819;0,210886875526078;0,789113124473924;2,63057471803179e-05;0,000136520557472506;0,000709795173392821;0,187640290482436;2,49910920996075e-05
