"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"mass";"chi.distance";"inertie"
"largely";-0,907136933985583;-0,629286154042958;0,9100530388174;1,83614832939513;0,759091329372395;1,49784426290495;-0,316048867407873;-0,219244932941837;0,31706484591653;0,639718854074805;0,264469393670498;0,521852837326995;0,157251514108607;0,0656707232899501;0,114651656380881;0,407174114290302;0,0609305962767739;0,194321395653485;0,000365285725003114;0,000175785623646733;0,000367638012855747;0,00149658891911687;0,000255784994486006;0,000995910525321167;0,000443901897680613;1,0348432885389;0,000475374822698486
"interconnect";1,018989504224;-0,0587974381605895;1,4403775702638;-2,63898520839726;0,576854403313009;2,46683780830718;0,250867172206615;-0,0144754651379588;0,354609587698445;-0,649697326597954;0,142017000503135;0,607315995598666;0,105010202741125;0,000303413705239668;0,151999641496632;0,445124488361084;0,018621845954231;0,278940407741687;0,000345690692393296;1,15097283350849e-06;0,00069071830371292;0,00231858048944829;0,000110784930403376;0,00202595342553338;0,000332926423260459;1,42250276085881;0,000673681313278525
"integration";2,35203548639868;0,0173665492921419;-0,217411306762835;0,456038143541454;0,547071318035089;3,44484389517889;0,555092173606502;0,00409859275098771;-0,051310159024172;0,107627289558246;0,129111575400099;0,813000440073211;0,492075519100276;2,32807730230007e-05;0,0030458328104621;0,0116912745047877;0,0147309291836921;0,478433163627761;0,00245569678361055;1,33879495867892e-07;2,09822112122178e-05;9,23186276172394e-05;0,000132854079243879;0,00526776138592887;0,000443901897680613;1,51679589964315;0,00102127169067774
"innovation";-1,87179719441673;2,08032669231854;-0,598248427481476;-1,41855474165312;0,85207272248929;-0,293764360288595;-0,56401164247539;0,626845941493998;-0,180264763297335;-0,427440212095383;0,256747332004318;-0,088517345704609;0,379541029179704;0,406846458892564;0,028086787389166;0,137768156299778;0,0435203823029757;0,00423718593581465;0,00155526566952673;0,00192110049795717;0,000158873013420956;0,000893262703392099;0,000322285173414853;3,83076237379946e-05;0,000443901897680613;1,37444885005409;0,00083857935475087
"informatics";0,0930676029508827;0,255896537714209;0,958274834515715;0,732528913831038;-0,63671552478632;1,77032518737335;0,0413389226092115;0,113664549565285;0,425648109184748;0,325375910818855;-0,28281736037745;0,786345984999613;0,00319062343047239;0,0209331036419984;0,245050982520236;0,124923325390436;0,0826356793612785;0,523266285655577;3,84489123028439e-06;2,90680448403593e-05;0,000407630965915491;0,000238197141093543;0,000179960785486148;0,00139121130575895;0,000443901897680613;0,745349404868626;0,000246607806164916
"imply";1,83294916643808;0,209964386467093;1,53570707298186;-1,98765686002038;-5,9708300367091;1,02071732269276;0,2690698537674;0,0308219604763223;0,225435863210421;-0,291780345280798;-0,876494773703584;0,149837358167713;0,12084014914257;0,00137603029672392;0,0614504359803981;0,0898066993096055;0,709541920152312;0,01698476511839;0,00186422297566643;2,44617931331165e-05;0,00130862069360033;0,0021921983093919;0,0197818285025345;0,000578106676753457;0,000554877372100766;2,38530517378513;0,0031570751149074
"imagine";1,48142749425756;0,656495820192431;-0,38512139405242;0,502132090416535;0,413580464475426;2,68462192907303;0,459275941299572;0,203528513509343;-0,119396319734617;0,155672275137807;0,128219273546195;0,832293357783542;0,354157631138083;0,0603567774610079;0,0173391930223167;0,0257150431545247;0,0152740450134872;0,527157310210583;0,00121774909596174;0,000239144801870011;8,22985729424476e-05;0,000139904914119454;9,49111089755349e-05;0,00399910936747297;0,000554877372100766;1,1261111388054;0,00070365458713883
"huge";-1,2342137461579;2,61240320032829;-0,537627979972234;0,151674930329412;-1,2904723671524;-0,0808692837417828;-0,383973720632384;0,812739430057902;-0,167260344027639;0,0471872781408733;-0,401476225436072;-0,0251590778824754;0,177245473238929;0,689129940211155;0,0243644105022293;0,00169175513109774;0,107223515709497;0,000344905207090591;0,000845235584954566;0,00378684412445094;0,000160383889051728;1,27651118024814e-05;0,000924047791801089;3,62880981739484e-06;0,000554877372100766;1,32617842612692;0,000975890144226213
"hard";-2,16786898130779;-3,33076638056157;1,3428198901886;2,426820802236;-0,387602620074243;-0,0692063751808486;-0,445858713947659;-0,685028121026673;0,276173493170076;0,499116510820516;-0,0797169972904876;-0,0142334549279348;0,241740901942465;0,495220632723065;0,0671919731622035;0,19145865045042;0,00427617739691139;0,00011166432493708;0,00156463963603922;0,00369348729837285;0,000600321359722378;0,00196075658844702;5,00174645727725e-05;1,59455855032928e-06;0,000332926423260459;1,99460598582127;0,00132453214027545
"gather";1,82742380428534;1,14906077176645;1,54703016292075;0,62175614385229;0,581995710859674;-1,99890005137895;0,532570196248755;0,334873344260023;0,45085445179021;0,181199780135172;0,16961230844297;-0,582543901501193;0,394652060361038;0,135409185588445;0,204894910078856;0,0288729720008776;0,0221499942060775;0,214020877764706;0,00185300064391782;0,000732627154151876;0,00132798930473122;0,000214504884262607;0,000187947512739462;0,00221706881334079;0,000554877372100766;1,31592532889105;0,000960858656762302
"gain";-1,86101862928298;-1,21679674830855;0,635892215315835;-1,98546714366745;1,32865825771639;-0,141439591183672;-0,559195834021343;-0,365621096854367;0,19107185285309;-0,596589920087398;0,399233060251159;-0,0424995370336857;0,406572971446624;0,150834071459416;0,0343876001088197;0,292467741787405;0,114673184940516;0,00106443025721946;0,00192175692960732;0,00082154828914341;0,000224369609088492;0,0021873708681517;0,000979543205969349;1,11004094740896e-05;0,000554877372100766;1,32032432438323;0,000967293486604169
"function";1,21575454194985;-0,137430630644191;1,64434475868432;-2,80621884243226;0,111076239740813;-2,55268200106495;0,281864486336749;-0,0318623642987455;0,381230235853153;-0,650602901554537;0,0257522766137883;-0,591822095813251;0,129763504969261;0,00143897800364561;0,171966681699599;0,436937519446409;0,000599378739966411;0,259293937141121;0,000492084931618583;6,28804069667967e-06;0,000900189663326802;0,00262175036897854;4,10762324990299e-06;0,00216941029804493;0,000332926423260459;1,52675296718904;0,000776043043886535
"foster";0,987856666429327;-0,808442110129186;1,83365421551173;0,580635625100756;-1,27460454669955;-2,54033091442419;0,269793803795113;-0,220793845354391;0,50078980327785;0,158577554050544;-0,34810759564097;-0,693790469398886;0,12174222935151;0,0707583251743603;0,303868758293718;0,0265813012590961;0,112150841622947;0,364898544298372;0,000324889843549727;0,00021759360074247;0,00111939444525489;0,000112242058307451;0,000540877843902062;0,00214846781315479;0,000332926423260459;1,28077389036572;0,000546126431553397
"finding";1,23469510435288;-0,538217490863858;-0,208881559517516;-2,69875828332427;-2,76956841536672;0,548487823266832;0,298472233368757;-0,130107405439548;-0,0504945272391099;-0,652391355004527;-0,669508826501204;0,132590130963402;0,141268507003171;0,0232952742701207;0,0029290304999002;0,426549443508486;0,393322081336032;0,012635663382289;0,000845895017596803;0,000160735804833973;2,42101353381808e-05;0,00404133629553399;0,00425619199167513;0,000166928693969586;0,000554877372100766;1,48605951988158;0,00122537614950099
"extension";-0,123837245036701;0,807284087004867;-1,1505836769703;-0,870672249106964;1,55116712823371;1,09076220297739;-0,0491632989823342;0,320491213457943;-0,456780908670246;-0,345656269127927;0,615812256436434;0,433031825665323;0,00394262337608066;0,145399135057847;0,246556771286267;0,123170763554209;0,342293099775768;0,13863760694983;8,50941252817668e-06;0,00036161779887431;0,000734570412668127;0,000420635981225712;0,00133510124276596;0,000660172113774322;0,000554877372100766;0,892190904143167;0,000441684945863834
"expertise";0,232621907339731;-1,20632792034437;1,45855219986455;-0,221865795117828;-3,73753907005516;0,584747843543318;0,054833976556552;-0,284357383447434;0,343812059872231;-0,0522985300366587;-0,881018181349928;0,137837617750769;0,00502253459319814;0,117213809730741;0,143041960439725;0,00288747290125535;0,717449644070931;0,0143845782641487;3,00260524771805e-05;0,000807472562092099;0,00118043198298176;2,73135229404429e-05;0,00775119204316323;0,000189729242330796;0,000554877372100766;1,48486954448492;0,00122341447349842
"essentially";-1,08620089168175;-2,99888695332467;-0,599490216418434;1,87084604262771;-0,216899891543963;-0,105268085545888;-0,289363214607563;-0,798901543631729;-0,159703805692923;0,498392175035341;-0,0577819907402379;-0,0280433498650331;0,102703086533354;0,679375194513516;0,0226634057313934;0,19255499318384;0,0022661052940923;0,000437214743805188;0,000523729831135377;0,00399215312787524;0,000159533245846819;0,00155368545786961;2,08836146717492e-05;4,91904109843366e-06;0,000443901897680613;1,53326620314247;0,00104357130160866
"endeavor";1,44129080341303;0,188745731668989;1,58291670722364;-1,52812794750002;1,41562917933508;3,47164229056336;0,314440201617092;0,0411778426531421;0,345338114545528;-0,333385087014201;0,308841715711413;0,757393233344833;0,173531643228905;0,00258259340196785;0,151631476044815;0,123285041371115;0,0926344847013129;0,456334761251885;0,000922125926091656;1,58139834527853e-05;0,00111225182643779;0,00103658862453918;0,000889582054548846;0,00535003892736789;0,000443901897680613;1,56516969909711;0,00108745142025158
"encode";-1,89763865039476;2,30686393461355;-0,689791090627332;-0,997542217739124;0,657581588038786;-0,30626467530096;-0,574257692978513;0,69809621596342;-0,208742502297991;-0,30187322148417;0,198995359634852;-0,0926808936161559;0,380072898328874;0,48742762275335;0,0363808480007706;0,0663770485643413;0,025254419334167;0,0044871630184984;0,00199813142130288;0,00295284719388565;0,000264017172738233;0,000552153188420758;0,00023993649147021;5,20464162341595e-05;0,000554877372100766;1,39244875662843;0,00107585924971483
"educational";-0,69449740059497;1,50991727665958;0,168375537847004;-1,13907075233442;1,86515683678042;1,41681605788198;-0,224450030972252;0,487980198660855;0,0544161787392635;-0,368128758181127;0,602787727390819;0,45789143026477;0,0786036426831035;0,322428960318299;0,00334701149581631;0,133634417527725;0,313711447511767;0,148274520463293;0,000214105710546297;0,00101202982237491;1,25847616225804e-05;0,000575954801386615;0,00154425037211796;0,000891074349959937;0,000443901897680613;1,12059438995502;0,000557421723137796
"discourse";-2,03437737570707;1,90425704692255;-0,576205416530886;1,03457046278069;-0,17382688382543;-0,298854023316505;-0,667573828682666;0,62487529737112;-0,18907979444449;0,339490683059949;-0,0570406846581191;-0,0980679036962239;0,501068990946153;0,380988568920571;0,0291197038217992;0,081897405233078;0,00202426148258264;0,00490106959581577;0,00229646615624725;0,00201209349725569;0,000184226324514223;0,000593905250503965;1,67660556766504e-05;4,95581662703707e-05;0,000554877372100766;1,30011542125613;0,000937909282314947
"disciplinary";0,791091628703475;-0,729808917645584;1,62968702709121;0,747869259135764;-0,808826383127351;2,47918889494794;0,2366564344774;-0,218323605045444;0,487523704147351;0,223726387564474;-0,241961817060155;0,741653663098315;0,0960831871889763;0,0709640617268622;0,295392883460645;0,0542701081610076;0,0555779688634497;0,42771179059906;0,000208354000112546;0,00017732362321885;0,000884212564510945;0,000186208554686586;0,000217800505396584;0,00204629150266336;0,000332926423260459;1,15452208297328;0,000443764700945387
"digitize";1,09327213988735;1,14107922947137;1,00649663021403;-0,371090501733056;-2,03252237894504;2,04280611184175;0,316230230268787;0,330058486195252;0,291130313784578;-0,1073383566014;-0,587909447675561;0,590884029303779;0,163206696393383;0,154290548427665;0,100208336026396;0,0118838343325386;0,312140638233116;0,258269946586901;0,000530571067297242;0,000577987707438014;0,000449688366055799;6,11289137616209e-05;0,001833824090961;0,00185242783734459;0,000443901897680613;1,22421712338418;0,000665279132254815
"determine";-1,02254461813771;-0,766975311655684;0,883020734995194;-0,0778298565565065;1,36116101134728;1,17702348330333;-0,42989205543412;-0,322447145431538;0,371234264035712;-0,0327207599705085;0,572251121922255;0,494837130386571;0,276765191172254;0,135125095202193;0,149515605930797;0,00101333931702063;0,271371456107646;0,166209312270089;0,000580178390901342;0,000326407240422447;0,000432652102114889;3,36116223038863e-06;0,00102805421086004;0,000768718388773449;0,000554877372100766;0,879276951346275;0,000428991209171457
"depend";-2,13449607990761;-2,02201052369054;0,863063563508726;2,07875821737217;-0,334158686012039;-0,126618287214763;-0,573789087760508;-0,543551044554161;0,232006261077997;0,558805796107279;-0,0898275754258576;-0,0340371632436549;0,398124848415566;0,31004283177653;0,0471532806549706;0,238644823946147;0,00539923586858459;0,000634979338202123;0,00252806209917931;0,00226863087222023;0,000413316343722329;0,00239775592403303;6,19587323478485e-05;8,89589982088569e-06;0,000554877372100766;1,53032923547237;0,00129947151755712
"deep";-2,13449607990761;-2,02201052369054;0,863063563508726;2,07875821737217;-0,334158686012039;-0,126618287214763;-0,573789087760508;-0,543551044554161;0,232006261077997;0,558805796107279;-0,0898275754258576;-0,0340371632436549;0,398124848415566;0,31004283177653;0,0471532806549706;0,238644823946147;0,00539923586858459;0,000634979338202123;0,00252806209917931;0,00226863087222023;0,000413316343722329;0,00239775592403303;6,19587323478485e-05;8,89589982088569e-06;0,000554877372100766;1,53032923547237;0,00129947151755712
"database";-1,04251606412065;2,46225077446196;-0,408044539162603;0,017966693432551;-1,5829947214997;-0,0120201208396242;-0,332640300480173;0,785641454998028;-0,130196610668854;0,00573271387149316;-0,505093262291684;-0,00383531414575673;0,138351873679866;0,669746433408792;0,0153543862784139;2,59699640552641e-05;0,176513000329915;8,33633895594895e-06;0,000482450224813945;0,00269123465823484;7,39098195274314e-05;1,43292452735222e-07;0,00111236146411981;6,41364132722969e-08;0,000443901897680613;1,26791280789657;0,000713617972890098
"cross";0,134783729701106;1,891841358803;0,358579426165877;0,297450682751253;-0,569910607208566;1,69856029733096;0,0508556597501736;0,713816427679715;0,135296695906426;0,112232023464554;-0,215034707768411;0,640888961433067;0,00381604920687649;0,65243127033395;0,0195662478501635;0,0117458504384524;0,0377529364253014;0,274687645745256;8,06421209283796e-06;0,0015887531802808;5,70765530438129e-05;3,92750676591663e-05;0,00014417849304576;0,00128070450945246;0,000443901897680613;0,987028385514731;0,000432460341277025
"connection";-0,749067167513087;0,0382384637263094;0,655849386802303;-4,14205521759613;3,02397795507572;1,16220217933442;-0,139958825337904;0,0071446336162729;0,122541627448691;-0,773918825816597;0,565012619422705;0,217150689389889;0,0322672636967038;7,29705796923241e-05;0,0179195309052759;0,623545117364659;0,290988674464201;0,0352064429894674;0,000311342593189479;8,11330655947331e-07;0,000238674075113171;0,00951982101077313;0,00507404431960044;0,000749480582426858;0,000554877372100766;1,88642198177958;0,00197457989864677
"conceive";-0,298886351945113;0,66300191606674;-1,24554908599456;-1,62909238814937;-0,429389580588369;-0,00230547995044079;-0,134767277497144;0,298946280491632;-0,561615671696405;-0,734554604161145;-0,193610930659562;-0,00103953644662307;0,0264769812289692;0,113060831842137;0,333100881563543;0,497122280116759;0,0302383112174352;7,1403115595895e-07;4,95688887909544e-05;0,000243908301358433;0,000860832607713844;0,00147261236773179;0,000102305744044976;2,9493051836003e-09;0,000554877372100766;0,830942564996756;0,000383123707870041
"computation";-0,915277485041357;-2,49562834371093;-0,741472309038991;-0,669294808022053;0,822360698286307;-0,114531400526456;-0,309366792843322;-0,843530567987102;-0,250620073123683;-0,22622384097552;0,277960614072938;-0,03871198913969;0,114692539652769;0,739972772894997;0,0545277116842912;0,0387596657331787;0,0512333240681581;0,000813985966606376;0,000371871212794864;0,00276469241146747;0,000244048911362385;0,000198848314302642;0,000300200696076326;5,82285726625306e-06;0,000443901897680613;1,22259988399947;0,000663522573013212
"common";-1,13242288289446;-1,35390009421002;-0,804370195873344;-0,398134270834271;0,6338119686764;-0,162878307491249;-0,543005377946184;-0,649205383839283;-0,385701621555414;-0,190908408398737;0,303917655494796;-0,0781013861998784;0,348821003645147;0,432698013683407;0,12749556661551;0,0272495904529566;0,0604650555439273;0,00327077005905384;0,000711564524305299;0,00101711545061698;0,000359011992014939;8,79541103166888e-05;0,000222904012671987;1,47205321558172e-05;0,000554877372100766;0,867374157476227;0,00041745529300721
"commit";-0,957489175821678;-1,41479956408285;1,04064030445791;-4,55241277177472;0,989977312191434;0,12654640844051;-0,188791437752544;-0,278960901678765;0,205186632102924;-0,897614901692064;0,195197235468099;0,0249515910938651;0,0536579221014484;0,101667524631697;0,0459161194966486;0,766593037738006;0,0317405770483286;0,000424818983870703;0,000508703541125111;0,00111067462353181;0,000600894597304549;0,0114995350375194;0,000543810386557417;8,8858026241218e-06;0,000554877372100766;1,86989019131758;0,00194012280966912
"collect";-1,82602216802701;-2,32424916133408;1,05885570494748;-2,65346089906353;1,6909185595863;-0,0877330051419853;-0,410726740708943;-0,522792822204185;0,238168166952789;-0,596842341650514;0,380337917547598;-0,0197337644008469;0,22423315156382;0,315267647456976;0,0546209286762259;0,299246179441262;0,106397479952578;0,000234612909137125;0,00148012738125671;0,00239801760690808;0,000497691889423962;0,00312544878164867;0,00126920678066958;3,41674850349289e-06;0,000443901897680613;1,74443700506423;0,00135082031500941
"classroom";-0,614401857139139;1,4742590453244;-2,84611467422035;0,525312506545524;0,0181474648401404;-0,308661695780615;-0,185057000017738;0,444044810422771;-0,857245851713632;0,158223409326541;0,00546599161806119;-0,0929684810972384;0,0452106997852204;0,225896812213517;0,702811350887664;0,0208875340445433;2,1825607811734e-05;0,00517177746124389;0,000125676276347583;0,000723595516386908;0,00269682679130365;9,18721216956414e-05;1,09642818818378e-07;3,17185803269887e-05;0,000332926423260459;1,30716695635692;0,0005688665359421
"capability";-0,913308784230485;1,32956456298692;0,0496687765666785;-2,08709592613743;-0,610539049247179;0,0504814542222002;-0,337209106088727;0,49089780533516;0,0183385554105692;-0,770591243318883;-0,225421380571049;0,0186386097957766;0,156486797077868;0,287797889797276;0,000335279612483579;0,516467208935391;0,038696131862365;0,000216692714615337;0,000370273192920904;0,000784703996071734;1,09510037315753e-06;0,00193362308507356;0,000165467952793541;1,13122948413632e-06;0,000443901897680613;1,04442663729221;0,000484220175645555
"blog";1,65814491820012;-1,32640045864832;-3,17638688112949;-1,16444687517357;1,43793672761443;-1,86382459516213;0,357640852987222;-0,286087775698491;-0,685106410854419;-0,251156439418718;0,310144735940153;-0,402003353697159;0,181350554534099;0,100704657472734;0,482101513719449;0,0565234652395707;0,0754660645123915;0,103853744521755;0,00152560457760119;0,000976216944125221;0,0055983984122803;0,000752378495783762;0,0011472988750541;0,00192755638748822;0,000554877372100766;1,76141705064241;0,00172155700049596
"basic";-0,292373911100494;2,15607566780112;0,0756711922905501;0,375262121784375;-0,480005075719498;1,28759505079468;-0,112376734894583;0,828708494616219;0,0290849531792503;0,14423561875617;-0,184494584141071;0,494899586389554;0,0167884693489093;0,792297297728895;0,000814690795230936;0,017479090338824;0,0250393907132792;0,147581061074861;4,74323071202973e-05;0,00257943751264234;3,17729960197171e-06;7,81387526612534e-05;0,000127846450292132;0,000919931758312594;0,000554877372100766;1,02078016369338;0,000578177861829923
"back";0,714636766108571;1,25710552365773;-0,903455157290943;1,03696503800398;1,5836698818646;2,40922527746439;0,203808561411887;0,35851621476846;-0,257658022424839;0,295733948563606;0,451649699093596;0,687091346546495;0,0712117844422115;0,191227759608885;0,0824502825453428;0,0947599636215525;0,193512356673421;0,366837853108589;0,0002833790408801;0,000876880644551535;0,00045290823506581;0,000596657690624017;0,0013916381615387;0,0032207115955906;0,000554877372100766;1,21145859963449;0,000814355753317251
"assist";1,05155601313713;-0,494865591617415;1,60619203856387;0,0639877293467281;-2,09932729652279;2,11457100188414;0,29376746442537;-0,138247899555163;0,448713103871143;0,0178759027286109;-0,586477609555588;0,59073616032845;0,144447366858874;0,0277616729518711;0,244139209096117;0,000338028801395766;0,318568875555066;0,264744846736676;0,000490853423045099;0,000108708003003819;0,0011452015823975;1,81752502805466e-06;0,00195635338937995;0,00198486761602899;0,000443901897680613;1,25163227119917;0,000695409318524997
"array";-0,873561358291134;-0,859683522622138;-1,34116771738883;-1,10437303910184;0,889165615864061;-0,186296290568849;-0,377819804845187;-0,371817569152905;-0,580061973253672;-0,477647050375463;0,38456872693864;-0,0805741090514755;0,194098575632422;0,163131952647245;0,331435855273348;0,196057116059392;0,111275375591183;0,00400112479641227;0,000338745731527888;0,000328068253942074;0,000798460036029725;0,000541400425921664;0,000350955717427551;1,54061959292922e-05;0,000443901897680613;0,896977184437324;0,000357149292820379
"affordances";-0,24106069126534;-0,508615961431109;1,15756415870261;0,971047111091025;-0,866359841987222;-1,60929301076077;-0,0989076412518329;-0,208686056545036;0,474950685381192;0,398422400592481;-0,355469023159593;-0,660295857204712;0,0169003139169872;0,0652902387990337;0,282312369717196;0,173315768579115;0,120791627593763;0,341389681393906;3,22440666259703e-05;0,000143541336268167;0,000743510587899719;0,000523211903206207;0,000416479511601445;0,00143703473226249;0,000554877372100766;0,838838138020839;0,000390439142047646
"accessible";-1,30095954895826;-0,00510851341377549;0,421884673387508;0,847800100057068;-1,39736023527681;0,0339545403260454;-0,610366112877727;-0,00239674129564341;0,197933985252977;0,397759063287973;-0,655594046547237;0,0159303191324847;0,504212117916905;6,74685038180832e-06;0,0384123588611641;0,135328142158068;0,321884958965127;0,000155675248353514;0,000939127592956204;1,44805844516281e-08;9,8760779957432e-05;0,000398826439716332;0,00108346222790637;6,39724119827457e-07;0,000554877372100766;0,828812532380845;0,000381162031867467
"willingness";-0,955024910980708;-0,30638025810187;0,649364184916517;-1,65201769505765;-0,677343966824933;0,122246344264593;-0,443812948824547;-0,142379035610898;0,301768289450064;-0,767714890285911;-0,314770871239779;0,0568095239268431;0,277691759973523;0,0248017005151213;0,0930053743625901;0,525144090599924;0,0772948140749214;0,00206226047391857;0,000404870749348;4,16685662210936e-05;0,000187181819843432;0,00121148039719613;0,000203659904292148;6,63374483900004e-06;0,000443901897680613;0,819846145451524;0,000298367640533446
"transfer";-0,961052511431078;1,9089475099417;-2,39857644146795;0,565611349388359;-0,0164851388107013;-0,320562755673066;-0,293202560053003;0,582390962267259;-0,731769330766335;0,172559452957211;-0,00502936608003796;-0,0977988398168073;0,108626927225913;0,371926859378016;0,490171633366389;0,0237790767880895;1,76858812866212e-05;0,00547781736030511;0,000409997527345681;0,00161761429173792;0,0025538426126135;0,000142011407638184;1,20634691647139e-07;4,561557222271e-05;0,000443901897680613;1,31909941081692;0,000772399625177031
"thinker";-1,87179719441673;2,08032669231854;-0,598248427481476;-1,41855474165312;0,85207272248929;-0,293764360288595;-0,56401164247539;0,626845941493998;-0,180264763297335;-0,427440212095383;0,256747332004318;-0,088517345704609;0,379541029179704;0,406846458892564;0,028086787389166;0,137768156299778;0,0435203823029757;0,00423718593581465;0,00155526566952673;0,00192110049795717;0,000158873013420956;0,000893262703392099;0,000322285173414853;3,83076237379946e-05;0,000443901897680613;1,37444885005409;0,00083857935475087
"theorise";1,32437261220261;-0,875168316671215;-1,00969777772281;-2,07602596782452;2,19975568332614;-2,96407218084287;0,285795034889739;-0,188858299615138;-0,217889292600559;-0,447999232572202;0,474699677773853;-0,639636537734515;0,13986088582616;0,0530011601907709;0,0588920241733433;0,217198566988288;0,213512359223539;0,317535003597899;0,000583940566846866;0,000254994867108576;0,000339415026857743;0,00143487420455501;0,00161100601475718;0,00292499963153256;0,000332926423260459;1,60199519628961;0,000854418580269113
"tell";-0,961052511431078;1,9089475099417;-2,39857644146795;0,565611349388359;-0,0164851388107013;-0,320562755673066;-0,293202560053003;0,582390962267259;-0,731769330766335;0,172559452957211;-0,00502936608003796;-0,0977988398168073;0,108626927225913;0,371926859378016;0,490171633366389;0,0237790767880895;1,76858812866212e-05;0,00547781736030511;0,000409997527345681;0,00161761429173792;0,0025538426126135;0,000142011407638184;1,20634691647139e-07;4,561557222271e-05;0,000443901897680613;1,31909941081692;0,000772399625177031
"strong";0,240641381245271;0,196921643351507;1,11125022583111;0,607103688304782;-0,986049147465467;-1,99431466965575;0,0933186736999147;0,0763645325059045;0,430933352720388;0,235429628510919;-0,382381443159278;-0,77337820681336;0,0162672440770077;0,00945336818287442;0,25130137936634;0,0654356773297208;0,151136274763343;0,506406056280716;2,57055928832014e-05;1,7213687102545e-05;0,000548164272293726;0,000163611092377436;0,000431602672829819;0,00176552702324009;0,000443901897680613;0,853517590216166;0,000323379104120924
"storage";0,134783729701106;1,891841358803;0,358579426165877;0,297450682751253;-0,569910607208566;1,69856029733096;0,0508556597501736;0,713816427679715;0,135296695906426;0,112232023464554;-0,215034707768411;0,640888961433067;0,00381604920687649;0,65243127033395;0,0195662478501635;0,0117458504384524;0,0377529364253014;0,274687645745256;8,06421209283796e-06;0,0015887531802808;5,70765530438129e-05;3,92750676591663e-05;0,00014417849304576;0,00128070450945246;0,000443901897680613;0,987028385514731;0,000432460341277025
"state";-0,0442802279950582;-0,477759440478718;-1,15096382906996;0,332148395983833;-1,54590182812492;0,0954479488801222;-0,0219646098812712;-0,236986126818963;-0,570920084146747;0,164757732080537;-0,766823751975655;0,0473456677177312;0,000767123709497986;0,0774980141943179;0,375462742630432;0,0272788167219453;0,517377765133902;0,00161553760990491;8,70375581531166e-07;0,000101322420582194;0,000588044716824937;4,89723923891391e-05;0,00106084228707135;4,04408431713347e-06;0,000443901897680613;0,723229781199762;0,000232187910959608
"special";-0,117851507298774;-1,31767421965375;1,58004903108657;-1,33472628834681;1,97215204528577;-2,91598990035615;-0,0274589192705241;-0,307012704815014;0,36814496294972;-0,310985767089484;0,459503361831539;-0,679413722427427;0,00132765350775045;0,144031297454418;0,172883434066555;0,107625304425904;0,205728037384559;0,368404273160812;4,62400769257341e-06;0,000578048612520289;0,000831169106859706;0,00059310651364023;0,00129487860050766;0,00283087241115717;0,000332926423260459;1,46316034937971;0,000712741607367759
"solve";0,987856666429327;-0,808442110129186;1,83365421551173;0,580635625100756;-1,27460454669955;-2,54033091442419;0,269793803795113;-0,220793845354391;0,50078980327785;0,158577554050544;-0,34810759564097;-0,693790469398886;0,12174222935151;0,0707583251743603;0,303868758293718;0,0265813012590961;0,112150841622947;0,364898544298372;0,000324889843549727;0,00021759360074247;0,00111939444525489;0,000112242058307451;0,000540877843902062;0,00214846781315479;0,000332926423260459;1,28077389036572;0,000546126431553397
"shape";0,607961187442221;-1,70801688856949;-1,18263119102302;0,214028568672824;-2,02107478757882;0,246019243623636;0,204057116850192;-0,573281665034001;-0,396940324681831;0,0718369092452968;-0,67835694549357;0,0825743132628432;0,0593173223168851;0,406294048342604;0,162602146827714;0,00464610288892279;0,362737810834382;0,00440256878949309;0,000123055201010816;0,000971253476297388;0,00046563640017108;1,52507695732341e-05;0,00135991897580295;2,01505276550258e-05;0,000332926423260459;1,12923476832157;0,000424538174004974
"rich";-2,05662597664053;1,03175314234187;-0,256367865410972;1,26661218602324;-0,209456173200232;-0,260579415293896;-0,773144201394954;0,387865352442772;-0,096375972499515;0,476155547077008;-0,0787405330845151;-0,0979592138899532;0,674584839623541;0,147334296539283;0,00759365576678914;0,161706980199287;0,0038717784848904;0,00490844938621004;0,00140818235749393;0,00035440502055232;2,18814168511969e-05;0,000534116001481269;1,46061109172186e-05;2,26062473670764e-05;0,000332926423260459;1,13275551239153;0,000427189563040747
"respond";-0,67002335947277;-0,707000716127321;-2,04652079642056;1,1054168146519;-0,0709257585968648;-0,212975175724091;-0,264656447621115;-0,279262350111311;-0,808367225270469;0,436635056330914;-0,0280153804336755;-0,0841243109538355;0,0952655753018518;0,0920496463302468;0,643852252183854;0,163879163750269;0,000590693668052837;0,00436266876572506;0,000149461092744149;0,000166413276863127;0,00139437821668467;0,000406818222433191;1,67477413135304e-06;1,51010183580205e-05;0,000332926423260459;0,98202174056846;0,000321063155792623
